,reviewTime,overall,reviewText,asin
2807,"01 12, 2015",5.0,"This is perfect in many ways, fragrant, light, and clean.",B0012Y0ZG2
2808,"01 12, 2015",4.0,It's the best shampoo I've ever tried! It didn't stop my hair loss 100% but I can see a big difference! I bought 3 and after I ordered again...,B0012Y0ZG2
2809,"01 12, 2015",5.0,Wonderful fragrance. Love It.,B0012Y0ZG2
2810,"01 4, 2015",5.0,"This brand is really nice for brunette hair color. The shampoo gives nice body, shine and condition. I love the scent, it is not chemically based, so I choose these types. The bonus 2 pack was a very good deal too. It helps my natural hair dye keep its color longer too..",B0012Y0ZG2
2811,"01 4, 2015",5.0,"I love the smell of this particular product and the way it feels on my lips.  I wish it wasn't so expensive, because I would buy more!,,",B0012Y0ZG2
2812,"01 3, 2015",5.0,I love the smell of the shower gel also it bodyspary and also a great gift set that I got from wife that only cost me $20. it's great to a get gift from your hard own money.,B0012Y0ZG2
2813,"01 3, 2015",5.0,very good prodauct,B0012Y0ZG2
2814,"01 1, 2015",5.0,My sister smiled from ear to ear.,B0012Y0ZG2
2815,"12 29, 2014",5.0,I really like the shampoo and body wash. They both lather great with a very masculine yet fruity scent. 3 thumbs up!,B0012Y0ZG2
2816,"12 29, 2014",5.0,I wish I could find more products with this particular fragrance. I drives me nuts. Oh and it makes my skin silky soft. WIsh the scent lasted longer on my skin. I really love it.,B0012Y0ZG2
2817,"12 28, 2014",5.0,One of my wife's favorites.,B0012Y0ZG2
2818,"12 24, 2014",5.0,I really appreciate the rapid delivery on my item. It was better than expected.,B0012Y0ZG2
2819,"12 18, 2014",5.0,I love the scent of the music. Unfortunately they don't make this anymore but it's the best,B0012Y0ZG2
2820,"12 17, 2014",5.0,Love these drops!,B0012Y0ZG2
2821,"12 15, 2014",5.0,"I love this eyeshadow.  The color is so pretty and neutral.  Everyone looks great in this shadow.  I originally received it in a kit from Bare Escentuals.  Another thing I like about it , all natural ingredients.  There is nothing in it that will harm my skin or eyes.  Makeup that is actually good for you. When I ran out I panicked.  I'm so glad I found it again.  Love it!",B0012Y0ZG2
2822,"12 15, 2014",5.0,Love it,B0012Y0ZG2
2823,"12 14, 2014",4.0,"Nice shampoo with conditioner. So far, it has not caused any excessive dryness in my hair. Giving it 4 stars as the conditioner part is nothing fancy. My hair don't feel ""well conditioned"" after its use. If you are looking to save time and provide ""some"" conditioning to your hair, this product is good. However, if you are looking for a ""healthy shine"", you should use conditioner separately.",B0012Y0ZG2
2824,"12 13, 2014",5.0,I have very thin very broken bleached hair. This product has changed my world! I can actually comb through my hair when I get out of the shower. Leaves hair soft and healthy. Love it!! I Use it every other day and I will continue using this product.,B0012Y0ZG2
2825,"12 11, 2014",5.0,"my wife loved it ,and thanked me ,she gets good coments all the time.",B0012Y0ZG2
2826,"12 8, 2014",5.0,The price for an Hermes product is the best,B0012Y0ZG2
2827,"12 6, 2014",5.0,"Smells Great!! Take's just a small amount to make your hair full and hold without any residue or stickiness. Works great, I have been using it for over 3 years now, no complaints...",B0012Y0ZG2
2828,"12 4, 2014",5.0,Excellent product!  Received in good time.  Thank you!,B0012Y0ZG2
2829,"12 4, 2014",5.0,"Really love the product--has made a visible difference in my skin.  Also, seller was great, product arrived MUCH sooner than expected.",B0012Y0ZG2
2830,"12 2, 2014",5.0,Loved this. ... but I can't fInd more. ... anywhere!,B0012Y0ZG2
2831,"11 28, 2014",5.0,Love this-but believe it is no longer available!! Thymes-BRING IT BACK PLEASE!!!,B0012Y0ZG2
2832,"11 26, 2014",5.0,This is my wife's go to body wash.,B0012Y0ZG2
2833,"11 26, 2014",5.0,I have used this for years and absolutely love it.  Can't wait for it to be made available again as I am getting very low.,B0012Y0ZG2
2834,"11 24, 2014",5.0,Great product,B0012Y0ZG2
2835,"11 23, 2014",5.0,Alien has been my favorite for years! I always get compliments,B0012Y0ZG2
2836,"11 21, 2014",5.0,This is the only perfume I use .I love it. I will recommend it.it will last all day,B0012Y0ZG2
2837,"11 21, 2014",5.0,"I love the Bionutrients x 7; it really nourishes my skin.  I am an older adult and the 3x doesn't work for my skin.  Unfortunately, Henkel quit making this product because they said they didn't have a great enough response to it.  I bought over $100.00 worth on Amazon because it can no longer be found in the stores.  I hope I can find something that works as well and I have tried a lot of products.",B0012Y0ZG2
2838,"11 21, 2014",5.0,This body wash is so concentrated and fragrant. It lathers beautifully and moisturizes.,B0012Y0ZG2
2839,"11 16, 2014",5.0,Great product - my wife loves it,B0012Y0ZG2
2840,"11 7, 2014",5.0,I really is what I expected,B0012Y0ZG2
2841,"11 4, 2014",5.0,Nice product.,B0012Y0ZG2
2842,"11 3, 2014",5.0,100% is recommended,B0012Y0ZG2
2843,"11 1, 2014",4.0,"Nice shampoo, and the smell is magnificent. Lingers on the hair all day, I get compliments all the time. I usually leave it on my hair for 10 minutes, wash it out, leave it to air dry naturally and use a frizz eliminating or heating serum with the flat iron. Wouldn't recommend it for coarse hair, it didn't leave the same results for my brother.",B0012Y0ZG2
2844,"10 29, 2014",5.0,Fabulous moisturizer.,B0012Y0ZG2
2845,"10 28, 2014",5.0,"These refill intense reinforcing treatment , left my hair smooth and smell good! I like.",B0012Y0ZG2
2846,"10 25, 2014",5.0,All perfect,B0012Y0ZG2
2847,"10 24, 2014",5.0,Awesome,B0012Y0ZG2
2848,"10 11, 2014",5.0,Great stuff!,B0012Y0ZG2
2849,"10 9, 2014",5.0,Great Product. TOBS always has very pleasant and masculine scents!!,B0012Y0ZG2
2850,"10 7, 2014",5.0,perfect gift,B0012Y0ZG2
2851,"10 4, 2014",5.0,Excellent product.,B0012Y0ZG2
2852,"10 4, 2014",5.0,I loved it.,B0012Y0ZG2
2853,"10 3, 2014",5.0,I love this Shampoo and told my friends about it.,B0012Y0ZG2
2854,"09 30, 2014",5.0,good,B0012Y0ZG2
2855,"09 30, 2014",5.0,Love this!,B0012Y0ZG2
2856,"09 29, 2014",5.0,$65 for one bottles of soap!! Do NOT use this sight unless you are very wealthy!,B0012Y0ZG2
2857,"09 29, 2014",5.0,soapy,B0012Y0ZG2
2858,"09 28, 2014",5.0,Like this product very much..it smells great.,B0012Y0ZG2
2859,"09 20, 2014",5.0,Love it!,B0012Y0ZG2
2860,"09 19, 2014",5.0,"I love this shower gel, tiny bit makes super sudsy.",B0012Y0ZG2
2861,"09 19, 2014",5.0,"Azur is always my favorite in the Thymes collection because of its clean, fresh scent. I like that my skin feels moisturized when using this product in the shower.",B0012Y0ZG2
2862,"09 14, 2014",5.0,"I love it so much, others receive it on their birthday.  Now they love it too.",B0012Y0ZG2
2863,"09 11, 2014",5.0,This product is wonderful and the seller met  my every expectation!,B0012Y0ZG2
2864,"09 9, 2014",5.0,The best hair product ever,B0012Y0ZG2
2865,"09 6, 2014",5.0,Great! large enough for excellent coverage...love it!,B0012Y0ZG2
2866,"09 5, 2014",5.0,love it...smells so good and was delivered fast....wrapped in bubble wrap and a nice big box....buy with confidance,B0012Y0ZG2
2867,"09 5, 2014",5.0,Wish I could get some more!,B0012Y0ZG2
2868,"08 31, 2014",5.0,"Very Good
Thank you",B0012Y0ZG2
2869,"08 29, 2014",5.0,I love it!  What more to say?  I was happy to find it available and at a reasonable enough price.,B0012Y0ZG2
2870,"08 28, 2014",5.0,Nice and my mom likes it,B0012Y0ZG2
2871,"08 26, 2014",5.0,excellent products and excellent seller,B0012Y0ZG2
2872,"08 23, 2014",5.0,"The Azur has been discontinued. I hated to have to try a lot of scents to find another one I liked as well. I found this site
and the price was right and the product was delivered as promised. As long as they have this in stock, I will keep buying it.
This is not a heavy fragrance, it is crisp, clean and you can wear it day or night.",B0012Y0ZG2
2873,"08 21, 2014",5.0,My favorite shampoo...I can't be without this product...I love it,B0012Y0ZG2
2874,"08 19, 2014",5.0,I love this hair cream! It has a nice subtle scent that isn't overpowering and it is very lightweight.,B0012Y0ZG2
2875,"08 19, 2014",5.0,I have used HBL Hair Masque before and love the way my hair feels when I rinse out the masque. My hair is definitely more manageable. I would recomment this product to anyone experiencing dry or damaged hair.,B0012Y0ZG2
2876,"08 16, 2014",5.0,These are the best perms!  I only wish we could still buy them.  The foam is so much nicer to work with and Ogilvie is a wonderful product.,B0012Y0ZG2
2877,"08 14, 2014",5.0,Have been looking for this kit. Great for for traveling.,B0012Y0ZG2
2878,"08 10, 2014",5.0,Makes my hair shine better than anything else I've tried!,B0012Y0ZG2
2879,"08 9, 2014",5.0,"love this bubble bath,love all avon bubble bath,lathers great and smells great",B0012Y0ZG2
2880,"08 9, 2014",5.0,My  favorite and hard to find.,B0012Y0ZG2
2881,"08 8, 2014",5.0,love this product! ran out of face wash on a trip once so I used this and have used it as face wash ever since!,B0012Y0ZG2
2882,"08 7, 2014",5.0,Really good,B0012Y0ZG2
2883,"08 6, 2014",5.0,I love this cleansing cream. I also bought the body cream. Love the smell.,B0012Y0ZG2
2884,"08 4, 2014",5.0,"extremely pleased, very pleasant scent, very longlasting...",B0012Y0ZG2
2885,"08 3, 2014",5.0,Husband loves it.,B0012Y0ZG2
2886,"07 31, 2014",5.0,"I have been using this product since it launched, back several months ago. I have a ton of hair but it is somewhat fine. I color and use a ton of heat. So my hair is slightly on the dry side. This product line adds just the right amount of moisture and shine to my hair but doesn't make it oily and it isn't too heavy. I would recommend this product to anyone...no matter what your hair type! I buy all of my product from Sally Beauty Supply. This is one of my favorites!",B0012Y0ZG2
2887,"07 31, 2014",4.0,"Smells great. I'm looking for the cologne that matches. I have the Green Tea cologne and it's a great match for the Green Tea Body Wash. I wish this product offered the same. My complaint that the scent only lasts about 4 hours is the same as that for Green Tea. If you are looking for a very fresh scent (especially if you are a guy), this is a product I recommend.",B0012Y0ZG2
2888,"07 20, 2014",5.0,"Good service, product as described",B0012Y0ZG2
2889,"07 16, 2014",5.0,I wish this were not a discontinued product. But I'm glad I found what's left of it! Great product!,B0012Y0ZG2
2890,"07 14, 2014",5.0,I love this for when I take a shower.,B0012Y0ZG2
2891,"07 13, 2014",5.0,Making waves curl defining shampoo really is great for my perm.  It keeps my curls nice and curly.  I use it once a week usually and my perms last so much longer by using it.  I don't use any other product other than the shampoo and conditioner and my hair looks like it has a natural curl to it.  I highly recommend Making Waves shampoo.,B0012Y0ZG2
2892,"07 13, 2014",5.0,Every woman should use this.  It leaves your skin so soft.  You will just love it.,B0012Y0ZG2
2893,"07 12, 2014",5.0,All time favorite!!!! Wish they still carried this!!!,B0012Y0ZG2
2894,"07 11, 2014",5.0,"Fantastic!  I love the Diva fragrance. It has been my fragrance of choice for over 30 years and I'm amazed at the number of compliments I receive.  People often ask what I'm wearing and where they can get it.  The original Creme Perfume in a tube (from the 1980's & 1990's) is no longer available and neither is the Body Lotion.  I do wish Ungaro would bring those items back.  Even though the formula for this Perfumed Body Cream in the jar does not seem to be the same as the original, it is still wonderful and I will continue using it, along with the spray perfume, as long as it is available.",B0012Y0ZG2
2895,"07 9, 2014",4.0,Ok,B0012Y0ZG2
2896,"07 8, 2014",4.0,"Both of these products work well together.  The shampoo has an earthy smell,  but it is not unpleasant.  I feel that I am losing less hair.  Maybe it even feels thicker.  I know it is growing faster.",B0012Y0ZG2
2897,"07 6, 2014",5.0,yum,B0012Y0ZG2
2898,"07 6, 2014",5.0,"Thank You, I only wish it was more affordable.",B0012Y0ZG2
2899,"07 5, 2014",5.0,My aunt loves it!  I will get her some more when she runs out.,B0012Y0ZG2
2900,"07 5, 2014",5.0,This gel is so fragrant and good lather.  Very luxurious!,B0012Y0ZG2
2901,"07 4, 2014",5.0,A gift that was appreciated by the receiver.,B0012Y0ZG2
2902,"07 3, 2014",5.0,Can't find locally. ..It's my favorite body wash.. really good stuff!!,B0012Y0ZG2
2903,"06 28, 2014",4.0,Have used this product for the past 7 months. It has proven to be a great shampoo by improving the overall health of my hair.,B0012Y0ZG2
2904,"06 24, 2014",5.0,I have used this off and on for several years and is great for natural curly hair. Can't find it in any stores so was glad to find it on line. I was told they quit making it.,B0012Y0ZG2
2905,"06 23, 2014",5.0,"Packaged well and arrived in good time.  I couldn't find this product locally, so ordered it online.  We were visiting my grandson and I'd forgotten my shampoo and used his.  It was great for my hair, so I've been using it ever since.",B0012Y0ZG2
2906,"06 23, 2014",5.0,"I like the fact that I don't have a reaction since this is all organc , no chemicals, no pesticides, or preservatives and not tested on animals. The only downside is the travel pack is too small for a two week vacation, they are one ounce bottles enough for a weekend. I had to pack other 3 ounce bottles of shampoo, conditioner, and body wash. If if burts bees made this in a 3.4 oz travel (TSA regulations) then it would be great.
I can testify that burts bees is good for you and the enviroment.",B0012Y0ZG2
2907,"06 22, 2014",5.0,"You Just need a little, and it lathers up great. Smells good, leaves my hair shiny and curly, and manageable. My only complaint is for some unknown reason, they stopped making the 32oz. size. Probably because they want you to buy more of the 11oz size.",B0012Y0ZG2
2908,"06 21, 2014",5.0,"These two products are very good for my hair.  I have colored, thinning mid length hair and it keeps my locks moisturized and looking good.  I scalp feel clean and I don't feel like these products weighs down my fine hair.  The fragrance is very great and doesn't bother me, even though I'm very sensitive to fragrances.  Will keep using these products.",B0012Y0ZG2
2909,"06 19, 2014",5.0,"""Oh my goodness"".. This is the most wonderful body wash ever.. It has to be the best thing since herbal essences.. at least the Japanese version, and i'ts peach.. Oh my God, it smells so good. You'll never want to get out of the shower.  I used it all up in like a week. It was like addictive. I love it. 5 stars... I'll buy it again and again I can't get enough of that smell!",B0012Y0ZG2
2910,"06 10, 2014",5.0,"I was so disappointed when BedBathandBeyond discontinued this product, but I was thrilled to find it on Amazon.  It's my favorite fragrance for the summertime!",B0012Y0ZG2
2911,"06 2, 2014",5.0,"Love the fragrance, and was happy to be able to buy Moon Sparkle again! Give it a try! You won't be disappointed! Very sexy fragrance!",B0012Y0ZG2
2912,"05 30, 2014",5.0,This is a great moisturizing body wash. Leaves skin silky soft for hours. A must buy who wants soft skin.,B0012Y0ZG2
2913,"05 28, 2014",5.0,My aunt bought me this lotion from a Ross store last year for Christmas and I loved it. This is kind of expensive on Amazon but I still love it and Amazon is the only place I could find it. I will use it up slowly and carefully. Love the way it smells!,B0012Y0ZG2
2914,"05 24, 2014",5.0,"I have been buying this body wash for abut a year now. It is simple. No heavy perfumes or dyes. My husband has sensitive skin and this stuff doesn't bother him at all.

I have always loved Ivory! I love it more now.",B0012Y0ZG2
2915,"05 20, 2014",5.0,This cape was durable and very inexpensive.  I cut my husband's hair and this is just what I needed.  The velcro at the neck insures a proper fit.,B0012Y0ZG2
2916,"05 14, 2014",5.0,"I love Perlier Lavender Body Butter, so I had to have the Shower Gel to layer the two products together.  What I love especially is that the Shower Gel fragrance stays on your skin even by itself.

ACTUALLY, I JUST LOVE ANYTHING THE COMPANY MAKES.",B0012Y0ZG2
2917,"05 12, 2014",5.0,Received my order very quickly. I love Body Shop items but do not live near any store that carries them. Glad that I can get them from Amazon. The shower gel has an amazing smell and would recommend it to anyone.,B0012Y0ZG2
2918,"05 8, 2014",5.0,I absolutely love this scent ever since the first time I tried it.  I hope Thymes continues to make it.,B0012Y0ZG2
2919,"05 6, 2014",5.0,"this product is very hard to find - and rare in department stores anymore.  I love the scent and always get compliments on it.  Can't stand Paris Hilton as a person, but dang, she makes a wonder perfume!",B0012Y0ZG2
2920,"04 24, 2014",5.0,"I really enjoy this product. They started selling it at our local store so I don't need to order it online any more. I am allergic to many products, so I was happy to find this one.",B0012Y0ZG2
2921,"04 21, 2014",5.0,"I am a diehard bare minerals fan. Every single brush I own is by bare minerals EXCEPT for this one. I've used this brush nearly every day for at least 5 years now and the only reason I can tell its not brand-new is because the words ""Elizabeth Arden"" have worn off. I've never ever had a single bristle fall out of the brush, even when I'm washing it. I also take good care of it and wash it every week with baby shampoo. (Side Note: baby shampoo is significantly less expensive and works better than any ""makeup brush shampoo"")

The bristles are unbelievably soft and give a really even powder coverage and its very easy to vary the fullness of coverage with this brush. The angle is absolutely perfect for applying foundation. I find that this brush works really well with the Bare Minerals loose powder foundation, though I've gotten wonderful results using this brush with pressed powder as well.

This brush is extremely high quality, worth every penny and if you take care of it, it will last you forever.",B0012Y0ZG2
2922,"04 14, 2014",5.0,"I have had this shower gel once before, and it's amazing. Hard to find, too. One of The Body Shop's best scents, and it's usually only available seasonally! I wish they sold it in bigger bottles, but I was happy to find this.",B0012Y0ZG2
2923,"04 7, 2014",5.0,I GOT TO GET SOME MORE BECAUSE MY BATHS ARE BECOMING KINDA LAME WITHOUT THIS LIQUID SOAP SO FOR NOW I AM OKAY,B0012Y0ZG2
2924,"04 5, 2014",5.0,"I really liked  this perm.  It is easy to use and not as messy as the others.  If you was 'doing
it yourself' you could tell where you was at on the curlers, because of the foam.  I have thin, fine,
naturally curly hair.  Because my hair is so thin and fine,  I wanted this perm mainly for body.  It worked really well for what I wanted.  Unfortunately I can't find it now.  Hope I can find it again.  I would recommend it to anyone.  (When I had my hair stylist used this perm, they was
amazed at how easy it was to use.)",B0012Y0ZG2
2925,"04 2, 2014",5.0,"So yes the little bottle is $20.00 however if you're looking for relief from baby being at the breast, this little bottle is like gold for them. It goes such a long way. You don't need much. It's not greasy feeling like some lanolin can get. We have actually used in for our 8 month old through teething & rash. We'd throw some on at bed & by morning good as new! I highly highly recommend this to all new moms!",B0012Y0ZG2
2926,"04 2, 2014",5.0,good soap.  I have skin allergies and am having trouble with mass produced soaps.  So far so good and my skin feels great.,B0012Y0ZG2
2927,"03 27, 2014",5.0,This gel is a genuine imported product from France. Over the years I have bought my wife similar products by other very expensive brands from France. Real high quality at a very affordable price.,B0012Y0ZG2
2928,"03 19, 2014",5.0,"This stuff is really good smelling and lasts long. Even if it does not make women throw themselves at your feet, it sure does help.",B0012Y0ZG2
2929,"03 18, 2014",5.0,"Love the way Old Spice High Endurance Body Wash, Pure Sport smells. Gets you clean, classic product that is very effective",B0012Y0ZG2
2930,"03 17, 2014",5.0,"This is the original Matrix Amplifying / Volumizing System Shampoo with the number #1
printed on the front label. This is the original formula, which is much better than Matrix's
new shampoo in the semi-clear/white bottled formula, by far !

Matrix should have never changed their old formula, for it does not work as well as the old one....!",B0012Y0ZG2
2931,"03 13, 2014",5.0,"i am ok with this adidas hair and body 3 active start shower gel and shampoo 250 ml 8.4 oz

thank you",B0012Y0ZG2
2932,"03 10, 2014",5.0,"I love this hard to find lotion/fragrance, as well as the feel of the lotion.  A little goes a long way.  The Amazon price is a great value. The product arrived quickly and in perfect condition.",B0012Y0ZG2
2933,"03 8, 2014",5.0,This treatment is awesome to reinforce your hair and make it look shinny and healthy. I def recommend it for everybody.,B0012Y0ZG2
2934,"03 3, 2014",5.0,If you have body acne this product is a must. I noticed a difference on my back and chest within the first week of using this body wash. It helps heal what is already there and helps prevent 95% of it from reoccurring!,B0012Y0ZG2
2935,"02 26, 2014",5.0,"this body wash smells amazing! and as an added bonus,if you plug the bathtub and put a little under warm,running water,it makes a wonderful bubble bath with loads of suds! and the suds last a long time too.this body wash's scent relaxes you and softens your skin!",B0012Y0ZG2
2936,"02 25, 2014",5.0,"I have always loved the fragrance of this product and when I found it at this price, I went for it! I received it in a very timely matter.",B0012Y0ZG2
2937,"02 18, 2014",5.0,"Have used this fragrance for years now; just love it!!!  Hard to find the matching shower gel, so very happy to have found
it on Amazon.  Five stars all the way!!!",B0012Y0ZG2
2938,"02 15, 2014",5.0,"I purchased this lotion in December 2013 while Christmas shopping.  I fell in love with it right away.  This is the nicest scented body lotion I've found in many years.  I absolutely adore it.  I let a female friend of mine try it but told her up front not to ask for it because it's one item I would not be giving away.  I am trying to use it sparingly so as not to use it up too quickly.  Sadly, I returned to the store that I purchased it from but they did not have anymore.  Each time I visit that store, I always check to see if more of this wonderful lotion has come in, but so far, it hasn't.  The price in the store was much less than what it is being sold for on Amazon.com.  I will continue to check the store to see if more comes in, but will keep in mind that I can order it on Amazon, although it will cost more.  I would love to make this a regular part of my beauty regime.",B0012Y0ZG2
2939,"02 12, 2014",5.0,This soap smells so good - clean and intriguing - that anyone who uses it in my home comments on it. It's not in any stores in my town so I found it online and ordered it - not some thing I usually do.,B0012Y0ZG2
2940,"02 7, 2014",5.0,"hard to find a lab coat the fits nice.  this one does. This is my second coat and i am not disappointed. If I need a new one, wold by again. shipping was on time.",B0012Y0ZG2
2941,"02 7, 2014",5.0,This one is a winner I can't afford the J'Adore original but this is very close reminds me of Perry Ellis 360 (circa 1990s) but I like it,B0012Y0ZG2
2942,"02 4, 2014",5.0,"Beautiful Beginnings have been the answer to my prayers when it comes to my daughter's very thick and curly hair. The shampoo, Detangler and Conditioner work like a charm together. Her hair was breaking too much prior to me using these, not, I only get a few strands when am all done washing and combing her hair. I can't seem to find them in the local Sally Beauty Supply nor grocery stores. Highly recommend!",B0012Y0ZG2
2943,"02 3, 2014",5.0,"I purchased a bottle of this shampoo because it's my favorite, ever. But when it arrived it had been wrapped too tightly and the top of the bottle broke off during shipping. I kept it because I was almost out of my bottle but let them know it had arrived damaged. They were nice enough to replace my bottle and send a very brief apology. You can definitely buy this stuff anywhere, but there's some peace of mind that comes from knowing your supplier will take care of you.",B0012Y0ZG2
2944,"01 28, 2014",5.0,"Actually, at first I intended to order white musk 'lotion', not the body wash.
So I ordered the wrong item without reading the description carefully.
The funny thing is I USE THIS EVERYDAY.
I smelled both scents of the lotion and body wash, and I prefer this one.",B0012Y0ZG2
2945,"01 27, 2014",5.0,"Great buy
Product works very wel;l.  Leaves skin smooth and soft
If you use Estee Lauder products,  Amnazon is great place to save money on them",B0012Y0ZG2
2946,"01 19, 2014",5.0,"Victoria Secret had an amazing fragrance in this but has since discontinued it.  While this wasn't a cheap way to buy what of these remains, It was worth every penny being able to buy what is left of these on the market.  This scent is my all time favorite.",B0012Y0ZG2
2947,"01 16, 2014",5.0,"I love Pure and Basic Body Wash in general, some scents better than others.  I wasn't sure about this one at first, I thought it was a faded scent, perhaps due to age.  And then, at some point, I got a whiff of my hand.  Wow.  Yum.  Yes, it's a foodie smell, but this one I like.

As for the cost, this container is almost 3x the size of the Pure and Basic regular sized containers, so I didn't feel the price was disproportionate, especially since this particular scent has been discontinued and is hard to find.",B0012Y0ZG2
2948,"01 12, 2014",5.0,"It was what my 16 year old grandson wanted,because he can not fine it in the stores. Please bring it
back to walmart.",B0012Y0ZG2
2949,"01 11, 2014",5.0,"It works amazing, fantastic, never used something like this before I highly recommend this product I will keep using it",B0012Y0ZG2
2950,"01 7, 2014",4.0,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles).",B0012Y0ZG2
2951,"01 5, 2014",5.0,"I stopped using soap when I started working in the beauty industry about 15 years.  Having used a wide array of skin care products and in particular body wash, I was delighted and surprised when I tried this one for the first time.  I didn't realize that I actually like the smell of Nutmeg itself when not baked into my mom's oatmeal raisin cookie.  Truly a unique experience in the shower and my skin loved every minute of it.  Bravo.",B0012Y0ZG2
2952,"01 5, 2014",5.0,I recently had this amazing citrus salad from Whole Foods and this body wash is every bit as yummy!  I don't recommend eating it of course but I highly recommend it in the morning to wake the senses.  Refreshing!,B0012Y0ZG2
2953,"12 31, 2013",5.0,"This was the best of all the Axe line, and they discontinued it. I wish they would bring it back. :(",B0012Y0ZG2
2954,"12 30, 2013",5.0,"Love this shampoo, can't get enough of it! Leaves hair super soft, shiny and manageable. A little expensive to buy but well worth the investment!! Nothing else compares!",B0012Y0ZG2
2955,"12 27, 2013",5.0,I absolutely love Clarins Eau Ensoleillante Moisturizing Body Lotion.  I wish they made this all year long.  Once you try it you will like it.  So light and moisturizing.,B0012Y0ZG2
2956,"12 26, 2013",5.0,"I am so disappointed that Avon discontinued this item because this is a great cleanser.  Scents are great, love the particles for cleansing and the fact that it does not break my skin out like many of the heavily perfumed items from the Body shop and Bath & Body Works. Great stuff, wish I could buy it buy the case!  Thanks for Amazon sites still offering it!",B0012Y0ZG2
2957,"12 22, 2013",5.0,"Love it! moisturizing, citrus fragrance is fresh and clean,will purchase again! Is not overpowering like many washes can often be.",B0012Y0ZG2
2958,"12 20, 2013",5.0,"I brought the body lotion and showel gel and it just smells like the best egyptian musk I've ever smelled. I get compliments all the time! I went back to the store that I brought it from but they haven't gotten any more in. I got both items for the price of just the lotion on amazon. If I have to pay full price, then that is what I will have to do because if something smells good on your body, why not keep it smelling great!",B0012Y0ZG2
2959,"12 20, 2013",5.0,THIS WAS A GIFT PURCHASED LAST YEAR FOR MY DAUGHTER WHO ABSOLUTELY LOVES CURVE FOR WOMEN AND WHO COULD PASS UP THE PRICE I PAID!!,B0012Y0ZG2
2960,"12 19, 2013",5.0,"This body wash is great. It lathers well and doesn't dry out my skin or irritate it in any way.  I am partial to the citrus scent, but I do like all the other ones I've tried too, eucalyptus, sage, and pepper. They all smell fresh and are not overpowering at all. I like that this product is natural.",B0012Y0ZG2
2961,"12 18, 2013",5.0,"Makes my facial pores smaller and I swear  that my wrinkles seem less obvious around my eyes.  Much appreciated
since large pores run in the family.",B0012Y0ZG2
2962,"12 15, 2013",5.0,Packaging was nicely done with bubble wrap and paper. Box is amazing besides perfume and I love the new red door design. Order this one because im used to the old bottle design which they sent the new one and im glad they did.,B0012Y0ZG2
2963,"12 12, 2013",5.0,My ordered and loves it so guess what I love it if she loves It and if Mama is happy every body is happy!!!!,B0012Y0ZG2
2964,"12 12, 2013",5.0,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas.,B0012Y0ZG2
2965,"12 12, 2013",5.0,"I was so happy that I was able to purchase my favorite Bath & Body Works scent that had been discontinued in the store. This was a great price for the three bottles, and if this person/company has more of this scent I am going to buy more!",B0012Y0ZG2
2966,"12 12, 2013",5.0,Love this stuff makes my skin feel great the only brand I buy just wish it did not cost so much,B0012Y0ZG2
2967,"12 10, 2013",5.0,I will never be without this product.  I have used it for 5 years.  Foundation just glides on over top.  I use it with Estee Lauder foundation but you could probably use another brand.  I am 62 and get compliments on my skin all of the time.,B0012Y0ZG2
2968,"12 8, 2013",5.0,My husband loves the bergamot fragrance and most of the local brands are mixed with other more feminine scents. This is just the bergamot and is great refreshing body wash.,B0012Y0ZG2
2969,"12 7, 2013",5.0,I haven't gotten it yet because I ordered it today but I'm hoping it will be good for me to use,B0012Y0ZG2
2970,"12 5, 2013",5.0,Great deal and leaves my kids smelling awesome!  I bought a box of them years ago and we still have some left!!!,B0012Y0ZG2
2971,"12 3, 2013",5.0,I love this bubble bath!  This bubble bath smell wonderful and I love soaking in it.  After a bath you skin is so soft and you smell great all day!,B0012Y0ZG2
2972,"11 25, 2013",5.0,"This is the best product I've found that somewhat controls any frizz in my hair, without making it dull and weighted down.  I've tried so many other products which have not performed well.  Perfect product that is not tested on animals!  I use it together with MOP c-straight smoothing conditioner.",B0012Y0ZG2
2973,"11 21, 2013",5.0,"I have thick but fine hair, and I had a hugely horrible cut that left me with layers of split ends.  My hairdresser recommended this product and it's absolutely terrific for my hair.  It leaves it looking much better while it grows out.  My hair looks a little courser (nice), and I get great volume. Split ends are managed better.  Great smell too.  I use it with the Matrix conditioner (and I usually don't like conditioners) and it leaves my hair so soft but it doesn't lose its shape.  I was recently traveling and ran out, used a different product to wash my hair, and was miserable until I could get back to this product.",B0012Y0ZG2
2974,"11 18, 2013",5.0,"Umm smells yummy, fresh fruity not overly sweet, perfect for fall time. This is a very mild scrub good for daily use with nice creamy suds. The packaging is also beautiful :)",B0012Y0ZG2
2975,"11 16, 2013",5.0,"Glad to find this at such a cheap price, this is a family favorite scent. So yummy, but not over sweet. Refreshing fruity scent that doesn't smell too summery. The body shop shower gels do last a good while despite the smaller size from drugstore brands. My mom loves this scent in the handsoap and that's how I got hooked.",B0012Y0ZG2
2976,"11 13, 2013",5.0,Makes my skin feel amazingly elastic and soft. A little goes a long way. Pricey but definitely worth it! LOVE IT!,B0012Y0ZG2
